не;$;64604;0.030899044341210
на;$;60933;0.029143264640625
он;$;30910;0.014783751170002
то;$;90646;0.043354510144160
но;$;63344;0.030296406797560
же;$;28694;0.013723874347202
вы;$;13205;0.006315737114198
по;$;11800;0.005643748424653
да;$;33201;0.015879499275161
за;$;14334;0.006855719484659
бы;$;13274;0.006348738693970
ты;$;13022;0.006228211185240
от;$;20933;0.010011914048581
из;$;8710;0.004165851591417
ее;$;17385;0.008314963251067
до;$;8730;0.004175417266714
ну;$;10868;0.005197987955858
ни;$;14980;0.007164690796720
ли;$;41875;0.020028132651046
уж;$;4795;0.002293370652221
во;$;11867;0.005675793436895
их;$;15679;0.007499011148316
мы;$;4702;0.002248890262095
со;$;3291;0.001574031869960
ей;$;20836;0.009965520523395
об;$;4716;0.002255586234802
ко;$;19876;0.009506368109186
ах;$;8457;0.004044845798923
им;$;14282;0.006830848728889
ка;$;18885;0.009032388898269
та;$;8934;0.004272987154733
пр;$;1099;0.000525633857516
те;$;21273;0.010174530528614
чт;$;664;0.000317580419828
ту;$;5997;0.002868267737512
го;$;61701;0.029510586571992
де;$;7544;0.003608172721659
вс;$;596;0.000285057123821
эт;$;489;0.000233880760988
мо;$;3520;0.001683558852100
ра;$;8309;0.003974059801732
ст;$;3217;0.001538638871365
ха;$;1759;0.000841301142285
хе;$;753;0.000360147674895
ум;$;857;0.000409889186435
се;$;17420;0.008331703182835
эх;$;295;0.000141093710616
гм;$;266;0.000127223481437
ме;$;2668;0.001276061084489
св;$;272;0.000130093184026
ль;$;5823;0.002785046362437
ег;$;1595;0.000762862604858
пе;$;717;0.000342929459362
ва;$;12179;0.005825017971512
са;$;2347;0.001122531995988
ве;$;4854;0.002321589394344
ох;$;433;0.000207096870159
бо;$;1971;0.000942697300423
хо;$;1485;0.000710251390730
че;$;1914;0.000915435125829
сл;$;490;0.000234359044753
од;$;5289;0.002529642832033
бе;$;6959;0.003328376719251
мн;$;322;0.000154007372266
ай;$;4346;0.002078621241826
ею;$;2855;0.001365500148507
ос;$;2732;0.001306671245437
ск;$;840;0.000401758362433
ви;$;1805;0.000863302195466
ми;$;22113;0.010576288891046
ма;$;5626;0.002690824460771
сп;$;263;0.000125788630143
ба;$;2096;0.001002482771023
ес;$;1955;0.000935044760186
бу;$;1115;0.000533286397753
гл;$;239;0.000114309819787
що;$;120;0.000057394051776
эй;$;121;0.000057872335541
ем;$;26389;0.012621430269336
кр;$;257;0.000122918927554
см;$;175;0.000083699658840
др;$;1598;0.000764297456152
лю;$;2483;0.001187578588001
па;$;800;0.000382627011841
ро;$;5422;0.002593254572752
зн;$;291;0.000139180575557
ле;$;6403;0.003062450946021
як;$;405;0.000193704924744
тр;$;1972;0.000943175584188
жи;$;1260;0.000602637543649
ел;$;14769;0.007063772922347
ус;$;466;0.000222880234397
фу;$;258;0.000123397211319
дв;$;122;0.000058350619306
ру;$;3098;0.001481723103354
ал;$;36861;0.017630017854333
ой;$;39048;0.018676024447953
си;$;684;0.000327146095124
ду;$;7362;0.003521125076466
вз;$;81;0.000038740984949
ещ;$;115;0.000055002632952
хи;$;910;0.000435238225969
чи;$;2279;0.001090008699982
вд;$;94;0.000044958673891
ил;$;21151;0.010116179909308
ух;$;1522;0.000727947890027
ча;$;3442;0.001646252718445
гр;$;133;0.000063611740719
пи;$;330;0.000157833642384
бл;$;160;0.000076525402368
ре;$;4380;0.002094882889829
су;$;982;0.000469674657035
ге;$;1550;0.000741339835442
ку;$;9473;0.004530782103961
оп;$;309;0.000147789683324
жа;$;1127;0.000539025802931
ис;$;510;0.000243924720049
оч;$;456;0.000218097396749
эк;$;64;0.000030610160947
дл;$;108;0.000051654646599
пл;$;111;0.000053089497893
ин;$;7441;0.003558909493885
пу;$;535;0.000255881814169
фр;$;66;0.000031566728477
ан;$;5028;0.002404810769420
бр;$;217;0.000103787576962
чу;$;2837;0.001356891040741
му;$;21345;0.010208966959679
ув;$;789;0.000377365890428
вп;$;53;0.000025349039534
кн;$;117;0.000055959200482
ив;$;3650;0.001745735741524
ок;$;4665;0.002231193762797
ад;$;3528;0.001687385122218
лу;$;2215;0.001059398539034
уг;$;6793;0.003248981614294
вр;$;93;0.000044480390127
ло;$;23191;0.011091878789502
це;$;3584;0.001714169013047
гу;$;3749;0.001793085834239
ла;$;37321;0.017850028386141
ше;$;5939;0.002840527279154
ср;$;42;0.000020087918122
ти;$;15641;0.007480836365254
уд;$;672;0.000321406689946
фе;$;227;0.000108570414610
ди;$;4912;0.002349329852703
тв;$;840;0.000401758362433
гд;$;204;0.000097569888019
сд;$;31;0.000014826796709
вн;$;222;0.000106178995786
ид;$;773;0.000369713350191
уб;$;327;0.000156398791090
щи;$;648;0.000309927879591
зд;$;307;0.000146833115794
уп;$;385;0.000184139249448
сч;$;47;0.000022479336946
уз;$;241;0.000115266387317
га;$;3201;0.001530986331128
ог;$;4263;0.002038923689347
ул;$;4580;0.002190539642789
ша;$;3379;0.001616120841263
ар;$;1701;0.000813560683927
ут;$;6861;0.003281504910300
фи;$;62;0.000029653593418
аж;$;434;0.000207575153924
ед;$;4223;0.002019792338755
кт;$;410;0.000196096343568
гг;$;22;0.000010522242826
кл;$;77;0.000036827849890
сн;$;157;0.000075090551074
ук;$;829;0.000396497241020
зе;$;276;0.000132006319085
иг;$;487;0.000232924193458
зи;$;339;0.000162138196268
ки;$;14664;0.007013553127043
ца;$;4430;0.002118797078069
яр;$;67;0.000032045012242
дн;$;316;0.000151137669677
мя;$;3100;0.001482679670883
сы;$;1192;0.000570114247643
фа;$;362;0.000173138722858
вм;$;19;0.000009087391531
зл;$;65;0.000031088444712
ож;$;572;0.000273578313466
сю;$;1418;0.000678206378488
шу;$;2075;0.000992438811962
пя;$;134;0.000064090024483
тя;$;3362;0.001607990017261
шл;$;96;0.000045915241421
шт;$;21;0.000010043959061
вл;$;113;0.000054046065423
ля;$;6100;0.002917530965287
ор;$;4629;0.002213975547264
хр;$;22;0.000010522242826
ще;$;8824;0.004220375940605
ак;$;38196;0.018268526680342
дя;$;2759;0.001319584907086
ит;$;11498;0.005499306727683
уч;$;226;0.000108092130845
ху;$;922;0.000440977631147
ши;$;3011;0.001440112415816
фо;$;22;0.000010522242826
яв;$;350;0.000167399317680
би;$;253;0.000121005792495
ды;$;2794;0.001336324838854
ры;$;2320;0.001109618334339
уй;$;1012;0.000484023169979
юг;$;26;0.000012435377885
вв;$;12;0.000005739405178
иб;$;168;0.000080351672487
кв;$;42;0.000020087918122
сб;$;12;0.000005739405178
сх;$;37;0.000017696499298
сь;$;35174;0.016823153143114
зв;$;112;0.000053567781658
ол;$;2161;0.001033571215735
тс;$;199;0.000095178469195
яд;$;800;0.000382627011841
аз;$;4318;0.002065229296411
вч;$;14;0.000006695972707
ет;$;32703;0.015641313960290
зу;$;1149;0.000549548045756
ке;$;5203;0.002488510428260
хл;$;22;0.000010522242826
аг;$;414;0.000198009478628
ев;$;2748;0.001314323785673
еж;$;287;0.000137267440498
жд;$;192;0.000091830482842
ны;$;7861;0.003759788675101
ов;$;14488;0.006929375184438
пь;$;65;0.000031088444712
яс;$;173;0.000082743091311
вт;$;32;0.000015305080474
зо;$;377;0.000180312979330
ня;$;13506;0.006459700527404
оз;$;340;0.000162616480032
оф;$;160;0.000076525402368
ош;$;323;0.000154485656031
ся;$;42990;0.020561419048799
тю;$;233;0.000111440117199
уе;$;49;0.000023435904475
ун;$;196;0.000093743617901
уш;$;255;0.000121962360024
хм;$;12;0.000005739405178
ав;$;2193;0.001048876296209
жу;$;2874;0.001374587540038
мл;$;28;0.000013391945414
мм;$;24;0.000011478810355
ри;$;6120;0.002927096640583
ть;$;68076;0.032559645572599
чр;$;7;0.000003347986354
шк;$;93;0.000044480390127
ап;$;185;0.000088482496488
ас;$;11041;0.005280731047169
нр;$;9;0.000004304553883
сг;$;873;0.000417541726671
сс;$;260;0.000124353778848
чш;$;34;0.000016261648003
юн;$;14;0.000006695972707
яй;$;184;0.000088004212723
ам;$;15911;0.007609972981750
вг;$;8;0.000003826270118
ву;$;3436;0.001643383015857
вх;$;5;0.000002391418824
дю;$;113;0.000054046065423
км;$;5;0.000002391418824
мг;$;6;0.000002869702589
ом;$;36098;0.017265087341790
ощ;$;38;0.000018174783062
пы;$;427;0.000204227167570
рт;$;992;0.000474457494683
рю;$;2269;0.001085225862334
ря;$;2184;0.001044571742326
сф;$;5;0.000002391418824
сц;$;8;0.000003826270118
ур;$;242;0.000115744671082
хв;$;24;0.000011478810355
шп;$;6;0.000002869702589
шю;$;6;0.000002869702589
ая;$;21241;0.010159225448140
бя;$;6811;0.003257590722060
ги;$;3212;0.001536247452541
гн;$;39;0.000018653066827
дж;$;9;0.000004304553883
ер;$;4118;0.001969572543451
ик;$;5857;0.002801308010440
ищ;$;135;0.000064568308248
съ;$;9;0.000004304553883
фл;$;5;0.000002391418824
чь;$;2199;0.001051745998798
шо;$;1734;0.000829344048165
яз;$;79;0.000037784417419
аи;$;175;0.000083699658840
ат;$;2901;0.001387501201688
ау;$;25;0.000011957094120
вк;$;27;0.000012913661650
вя;$;122;0.000058350619306
ие;$;17736;0.008482840852512
ий;$;13204;0.006315258830434
кс;$;69;0.000033001579771
кх;$;4;0.000001913135059
тц;$;23;0.000011000526590
уа;$;75;0.000035871282360
цв;$;3;0.000001434851294
ци;$;24;0.000011478810355
эп;$;3;0.000001434851294
юх;$;22;0.000010522242826
ен;$;6345;0.003034710487663
еф;$;8;0.000003826270118
ех;$;3683;0.001761519105762
зы;$;1085;0.000518937884809
иа;$;20;0.000009565675296
иж;$;95;0.000045436957656
ии;$;6313;0.003019405407189
ио;$;55;0.000026305607064
ип;$;244;0.000116701238611
ич;$;6077;0.002906530438696
лы;$;1218;0.000582549625528
мс;$;18;0.000008609107766
мф;$;4;0.000001913135059
нс;$;125;0.000059785470600
ое;$;17721;0.008475666596040
оц;$;10;0.000004782837648
пш;$;2;0.000000956567530
сж;$;2;0.000000956567530
сш;$;17;0.000008130824002
тщ;$;2;0.000000956567530
уф;$;28;0.000013391945414
цо;$;1460;0.000698294296610
цу;$;1853;0.000886259816176
чо;$;299;0.000143006845676
шш;$;4;0.000001913135059
эс;$;2;0.000000956567530
юм;$;99;0.000047350092715
ют;$;3575;0.001709864459164
аб;$;259;0.000123875495083
аф;$;327;0.000156398791090
аш;$;1314;0.000628464866949
бь;$;73;0.000034914714830
бю;$;1;0.000000478283765
вш;$;143;0.000068394578367
въ;$;1;0.000000478283765
гв;$;1;0.000000478283765
гю;$;1;0.000000478283765
дз;$;5;0.000002391418824
дм;$;5;0.000002391418824
дь;$;9110;0.004357165097338
еш;$;175;0.000083699658840
жр;$;1;0.000000478283765
зг;$;99;0.000047350092715
зз;$;3;0.000001434851294
зр;$;37;0.000017696499298
иу;$;4;0.000001913135059
иф;$;41;0.000019609634357
кь;$;1;0.000000478283765
лб;$;24;0.000011478810355
лг;$;176;0.000084177942605
лж;$;49;0.000023435904475
лт;$;26;0.000012435377885
мр;$;7;0.000003347986354
мч;$;8;0.000003826270118
нь;$;8230;0.003936275384313
нэ;$;2;0.000000956567530
ню;$;1576;0.000753775213327
пт;$;21;0.000010043959061
сз;$;1;0.000000478283765
тк;$;73;0.000034914714830
тл;$;35;0.000016739931768
тт;$;15;0.000007174256472
тэ;$;3;0.000001434851294
уи;$;39;0.000018653066827
ущ;$;47;0.000022479336946
ую;$;10217;0.004886625224973
фэ;$;1;0.000000478283765
цы;$;1936;0.000925957368655
шв;$;1;0.000000478283765
шм;$;1;0.000000478283765
шь;$;8363;0.003999887125032
ща;$;402;0.000192270073450
щу;$;384;0.000183660965684
ые;$;11797;0.005642313573358
ый;$;18704;0.008945819536840
ыч;$;1464;0.000700207431669
эа;$;1;0.000000478283765
эл;$;3;0.000001434851294
